,course_enrolled,discoverccm_tv,discoverccm_radio,info_ccm_admissions,decision_programs,participate_open_house,decision_oldcollege,decisioncomp_other,discoverccm_socialmedia,info_ccm_website,participate_festival,discoverccm_billboard,decisioncomp_family_job,participate_decision_day,participate_college_fair,decision_online_offerings,discoverccm_other,decisioncomp_dual_enrollment,decision_financialaid,decision_reputation,discoverccm_web,participate_summer_camp,age,participate_hs_campus_visit,info_ccm_workforce_dev,decisioncomp_hs_computing,info_nj_development,decision_transfer_credits,discoverccm_employer,decision_location_convenience,decision_affordable,decisioncomp_work,gender,info_employer,decisioncomp__hs_club,participate_challenger,decisioncomp_employer,discoverccm_student,discoverccm_inapp,race_ethnicity,discoverccm_hs_counselor,decisioncomp_influence,decisioncomp_ap_class,info_hs_counselor,decision_ccmstaff,participate_on_campus_session,participate_hs_info_session,decision_njstars_program,additional_comp_classes,decision_hs_credit,decision_class_sizes,info_hs_teacher,reason,discoverccm_relative,decisioncomp_afterschool_camp,participate_workforce,discoverccm_hs_teacher,decisioncomp_summer_camp,info_ccm_counselor,discoverccm_web,decisioncomp_hs_staff,discoverccm_community,participate_campus_visit,decisioncomp_ccmstudent,decision_opportunities,comp_first_choice,decision_transfer_4yr,participate_women_who_dare,participate_sharetime,info_other,degree,decision_scholarships,timestamp,participate_cybersecurity,participate_corporate_training,decision_referral,decisioncomp_stem,year
539,CMP 131 Fundamentals of Programming (Python),No,No,No,High Impact,No,No Impact,No Impact,No,No,No,No,High Impact,No,No,High Impact,Don't recall,No Impact,High Impact,Some Impact,No,No,18 -,No,No,High Impact,No,High Impact,No,High Impact,High Impact,No Impact,Man,No,Some Impact,No,No Impact,Yes,No,White/Caucasian,No,High Impact,No Impact,No,Some Impact,Yes,No,No Impact,,High Impact,No Impact,No,,Yes,Some Impact,No,Yes,No Impact,No,Yes,No Impact,Yes,No,No Impact,High Impact,First Choice,High Impact,No,No,Yes,Computer Science,Some Impact,2021-10-22 19:34:04-05:00,No,No,No Impact,Some Impact,2021
540,CMP 131 Fundamentals of Programming (Python),No,No,No,High Impact,No,Some Impact,High Impact,Yes,No,No,No,High Impact,No,No,High Impact,No,No Impact,High Impact,High Impact,Yes,No,18 -,No,No,High Impact,No,Some Impact,No,High Impact,High Impact,No Impact,Woman,No,No Impact,No,No Impact,No,No,White/Caucasian,No,High Impact,No Impact,No,Some Impact,Yes,No,Some Impact,,Some Impact,Some Impact,No,,Yes,No Impact,No,No,No Impact,No,Yes,No Impact,No,No,No Impact,Some Impact,First Choice,Some Impact,No,No,Yes,Computer Science,No Impact,2021-10-22 19:36:54-05:00,No,No,High Impact,No Impact,2021
541,CMP 130 Intro to IT,Don't recall,Don't recall,No,,No,,,Don't recall,No,No,Don't recall,,No,No,,Don't recall,,,,Don't recall,No,35-64,No,No,,No,,Don't recall,,,,Man,No,,No,,Don't recall,Don't recall,White/Caucasian,Don't recall,,,No,,No,No,,,,,No,,Don't recall,,No,Don't recall,,No,Don't recall,,Don't recall,No,,,First Choice,,No,No,No,Information Technology,,2021-12-17 10:13:34-05:00,No,No,,,2021
542,CMP 128 Computer Science I,No,No,No,Some Impact,No,No Impact,No Impact,No,No,No,No,No Impact,No,No,No Impact,Don't recall,No Impact,Some Impact,Some Impact,No,No,18 -,No,No,No Impact,No,No Impact,No,Some Impact,Some Impact,No Impact,Man,No,No Impact,No,No Impact,Don't recall,No,White/Caucasian,Don't recall,Some Impact,No Impact,No,No Impact,No,No,Some Impact,,No Impact,Some Impact,No,,Don't recall,No Impact,No,Yes,No Impact,No,Don't recall,No Impact,No,No,No Impact,No Impact,Business,Some Impact,No,No,No,Computer Science,No Impact,2021-12-17 13:11:40-05:00,No,No,No Impact,No Impact,2021
543,CMP 128 Computer Science I,No,No,Yes,High Impact,Yes,,,Yes,Yes,No,No,High Impact,No,No,No Impact,No,No Impact,Some Impact,High Impact,Yes,No,19-20,No,No,Some Impact,No,,No,High Impact,Some Impact,,Man,No,Some Impact,No,,No,No,White/Caucasian,Yes,High Impact,No Impact,Yes,Some Impact,Yes,Yes,,,,Some Impact,Yes,,Yes,No Impact,No,Yes,Some Impact,Yes,No,Some Impact,Yes,No,,Some Impact,First Choice,High Impact,No,No,No,Computer Science,Some Impact,2022-09-26 12:13:34-05:00,No,No,Some Impact,No Impact,2022
545,CMP 128 Computer Science I,No,No,,Some Impact,No,No Impact,Some Impact,No,,No,No,No Impact,No,No,Some Impact,No,No Impact,High Impact,No Impact,No,No,19-20,No,,No Impact,,Some Impact,No,High Impact,High Impact,No Impact,Woman,,No Impact,Yes,No Impact,No,No,White/Caucasian,Yes,No Impact,No Impact,,No Impact,No,Yes,No Impact,1.0,High Impact,Some Impact,,Im really only taking this class for the requirement. im not super interested or even very good with this kind of stuff,No,No Impact,No,Yes,No Impact,,No,No Impact,No,No,No Impact,No Impact,,No Impact,No,No,,Other,No Impact,2022-09-26 13:37:38-05:00,No,No,Some Impact,No Impact,2022
546,CMP 128 Computer Science I,No,No,Yes,High Impact,Yes,No Impact,No Impact,No,No,No,No,No Impact,No,No,No Impact,No,No Impact,No Impact,Some Impact,No,No,18 -,No,No,No Impact,No,No Impact,No,High Impact,High Impact,No Impact,Man,No,No Impact,No,No Impact,Yes,No,Asian,No,No Impact,No Impact,Yes,No Impact,Yes,Yes,No Impact,,No Impact,No Impact,Yes,,No,No Impact,No,No,No Impact,No,No,Some Impact,Yes,Yes,Some Impact,No Impact,First Choice,High Impact,No,No,No,Computer Science,No Impact,2022-09-26 13:39:43-05:00,No,No,No Impact,No Impact,2022
547,CMP 128 Computer Science I,No,No,No,High Impact,No,Some Impact,No Impact,No,No,No,No,High Impact,No,No,High Impact,No,No Impact,,No Impact,Yes,No,25-34,No,No,High Impact,No,Some Impact,No,High Impact,,High Impact,Man,No,No Impact,No,High Impact,No,No,White/Caucasian,No,No Impact,No Impact,No,Some Impact,No,No,,,,High Impact,No,,Yes,No Impact,No,Yes,No Impact,No,No,No Impact,No,No,No Impact,No Impact,First Choice,No Impact,No,No,No,Information Technology,,2022-09-26 13:40:07-05:00,No,No,No Impact,No Impact,2022
548,CMP 128 Computer Science I,No,No,Yes,Some Impact,Yes,,No Impact,Yes,Yes,No,No,High Impact,Yes,No,No Impact,No,No Impact,Some Impact,Some Impact,Yes,No,19-20,Yes,No,High Impact,No,,No,High Impact,High Impact,No Impact,Man,No,Some Impact,No,No Impact,No,No,White/Caucasian,Yes,Some Impact,No Impact,Yes,Some Impact,Yes,Yes,,,,Some Impact,Yes,,Yes,No Impact,No,Yes,Some Impact,Yes,No,Some Impact,No,No,No Impact,Some Impact,First Choice,High Impact,No,No,No,Computer Science,Some Impact,2022-09-26 13:40:17-05:00,No,No,High Impact,No Impact,2022
549,CMP 128 Computer Science I,No,No,No,High Impact,No,,,No,Yes,No,No,High Impact,No,No,Some Impact,No,Some Impact,,High Impact,No,No,19-20,No,No,High Impact,No,,No,High Impact,Some Impact,No Impact,Man,No,High Impact,No,No Impact,Yes,No,White/Caucasian,Don't recall,Some Impact,,No,,No,No,,,,High Impact,No,,Yes,,No,Don't recall,,No,Yes,,No,No,Some Impact,,Business,High Impact,No,No,No,Information Technology,,2022-09-26 13:40:51-05:00,No,No,High Impact,,2022
550,CMP 128 Computer Science I,No,No,,No Impact,Yes,No Impact,,No,,No,No,,No,No,No Impact,Yes,High Impact,No Impact,No Impact,No,No,18 -,No,,,,No Impact,No,No Impact,,,Prefer not to say,,,No,,No,No,Choose not to reply,Yes,,,,No Impact,Yes,Yes,No Impact,4.0,High Impact,No Impact,,To further my knowledge of computing.,No,,No,Yes,,,No,,Yes,Yes,,No Impact,,High Impact,No,Yes,,Other,No Impact,2022-09-26 13:40:51-05:00,No,No,No Impact,,2022
551,CMP 128 Computer Science I,No,No,No,High Impact,No,No Impact,No Impact,No,No,No,No,High Impact,No,No,High Impact,No,No Impact,High Impact,High Impact,No,No,19-20,No,No,No Impact,No,High Impact,No,High Impact,High Impact,No Impact,Man,No,No Impact,No,No Impact,Yes,No,Asian,Yes,Some Impact,No Impact,No,Some Impact,No,No,No Impact,,No Impact,High Impact,No,,Yes,No Impact,No,Yes,No Impact,Yes,No,No Impact,No,No,No Impact,High Impact,First Choice,High Impact,No,No,No,Computer Science,High Impact,2022-09-26 13:41:09-05:00,No,No,Some Impact,No Impact,2022
552,CMP 128 Computer Science I,Don't recall,Don't recall,Yes,High Impact,No,No Impact,No Impact,No,Yes,No,Don't recall,High Impact,No,Yes,Some Impact,Don't recall,Some Impact,,High Impact,Yes,No,18 -,No,No,Some Impact,No,No Impact,Don't recall,High Impact,High Impact,No Impact,Man,No,Some Impact,No,No Impact,Yes,Don't recall,White/Caucasian,Don't recall,High Impact,Some Impact,No,No Impact,No,Yes,No Impact,,No Impact,High Impact,No,,Yes,Some Impact,No,Don't recall,Some Impact,Yes,Don't recall,High Impact,Don't recall,Yes,High Impact,High Impact,First Choice,High Impact,No,Yes,No,Computer Science,,2022-09-26 13:41:20-05:00,No,No,No Impact,Some Impact,2022
553,CMP 128 Computer Science I,Don't recall,Don't recall,No,Some Impact,Yes,No Impact,No Impact,Don't recall,No,No,Don't recall,Some Impact,No,No,No Impact,Don't recall,No Impact,No Impact,No Impact,Don't recall,No,18 -,No,No,Some Impact,No,No Impact,Don't recall,High Impact,No Impact,No Impact,Man,No,No Impact,No,No Impact,Yes,Don't recall,White/Caucasian,Don't recall,Some Impact,No Impact,No,No Impact,No,No,,,No Impact,No Impact,No,,Yes,No Impact,No,Yes,No Impact,No,Don't recall,Some Impact,Don't recall,No,No Impact,No Impact,First Choice,Some Impact,No,No,No,Computer Science,No Impact,2022-09-26 13:41:22-05:00,No,No,Some Impact,No Impact,2022
554,CMP 128 Computer Science I,Don't recall,Don't recall,,High Impact,No,No Impact,No Impact,Don't recall,,No,Don't recall,No Impact,No,No,Some Impact,No,No Impact,Some Impact,Some Impact,Yes,No,18 -,No,,No Impact,,High Impact,Don't recall,High Impact,Some Impact,No Impact,Woman,,No Impact,No,No Impact,Yes,Don't recall,Multi-Racial,Yes,No Impact,No Impact,,Some Impact,No,Yes,No Impact,1.0,Some Impact,High Impact,,Computer Science isn't really for me but it helps me with Business. ,Yes,No Impact,Not Sure,Yes,No Impact,,Don't recall,No Impact,Yes,Yes,No Impact,High Impact,,Some Impact,No,No,,Other,Some Impact,2022-09-26 13:41:42-05:00,No,No,Some Impact,No Impact,2022
555,CMP 128 Computer Science I,No,No,,High Impact,Yes,No Impact,High Impact,Yes,,No,No,No Impact,No,No,Some Impact,No,No Impact,High Impact,High Impact,Yes,No,21-24,No,,No Impact,,High Impact,No,High Impact,High Impact,No Impact,Man,,No Impact,No,No Impact,No,No,White/Caucasian,No,High Impact,No Impact,,No Impact,No,No,Some Impact,2.0,No Impact,No Impact,,I'm taking this course because I need it to graduate ,Yes,No Impact,No,No,No Impact,,No,No Impact,No,Yes,No Impact,No Impact,,High Impact,No,Yes,,Other,High Impact,2022-09-26 13:42:28-05:00,No,No,Some Impact,No Impact,2022
556,CMP 128 Computer Science I,No,No,,Some Impact,Not Sure,No Impact,No Impact,No,,Yes,No,No Impact,No,No,No Impact,No,No Impact,High Impact,No Impact,No,No,18 -,Yes,,No Impact,,High Impact,No,No Impact,High Impact,No Impact,I do not identify,,No Impact,No,No Impact,Yes,No,White/Caucasian,Yes,No Impact,No Impact,,No Impact,Yes,No,,2.0,High Impact,No Impact,,"I am more interested in doing law in the long run, I would like to practice as a lawyer one day. The program my high school offered did not allow me to do any law classes here, so I thought computer science was something interesting I could do that was available. While it certainly is interesting as I do it now, I still wanna do law in the long run.",Yes,No Impact,No,Yes,No Impact,,Don't recall,No Impact,No,No,No Impact,High Impact,,No Impact,No,Yes,,Other,No Impact,2022-09-26 13:42:46-05:00,No,No,High Impact,No Impact,2022
557,CMP 128 Computer Science I,No,No,,High Impact,No,No Impact,No Impact,Yes,,No,No,Some Impact,No,No,Some Impact,No,No Impact,High Impact,High Impact,No,No,19-20,No,,No Impact,,No Impact,No,High Impact,Some Impact,No Impact,Man,,No Impact,No,No Impact,No,No,White/Caucasian,Yes,High Impact,No Impact,,No Impact,No,Yes,No Impact,5.0,No Impact,No Impact,,To further my studies in Computer Science and to lead to a positive career path.,Yes,No Impact,No,No,No Impact,,No,No Impact,No,Yes,No Impact,Some Impact,,Some Impact,No,No,,Other,Some Impact,2022-09-26 13:43:10-05:00,No,No,No Impact,No Impact,2022
558,CMP 128 Computer Science I,No,Don't recall,Yes,High Impact,Yes,,,No,Yes,No,Yes,Some Impact,No,Yes,High Impact,Don't recall,High Impact,High Impact,Some Impact,No,No,25-34,Not Sure,No,High Impact,No,High Impact,Yes,High Impact,High Impact,Some Impact,Man,No,High Impact,No,,Yes,No,Hispanic or Latino,Don't recall,Some Impact,High Impact,No,Some Impact,Yes,Not Sure,High Impact,,,Some Impact,No,,Yes,Some Impact,No,Don't recall,High Impact,Yes,Yes,,Don't recall,Yes,Some Impact,High Impact,Nursing,High Impact,No,No,Don't recall,Information Technology,,2022-09-26 13:43:43-05:00,Not Sure,No,Some Impact,High Impact,2022
559,CMP 128 Computer Science I,No,No,No,High Impact,Yes,No Impact,High Impact,No,No,No,No,Some Impact,No,Yes,Some Impact,No,No Impact,Some Impact,Some Impact,No,No,19-20,No,No,No Impact,No,No Impact,No,Some Impact,High Impact,No Impact,Man,No,No Impact,No,No Impact,Yes,No,White/Caucasian,Yes,Some Impact,No Impact,No,No Impact,Yes,No,No Impact,,No Impact,No Impact,No,,Yes,No Impact,No,No,No Impact,No,No,No Impact,No,Yes,No Impact,No Impact,LIberal Arts,High Impact,No,No,No,Computer Science,No Impact,2022-09-26 13:44:19-05:00,No,No,High Impact,No Impact,2022
560,CMP 128 Computer Science I,No,No,Yes,Some Impact,No,No Impact,No Impact,No,Yes,No,No,No Impact,No,No,No Impact,No,No Impact,No Impact,Some Impact,No,No,19-20,No,No,Some Impact,No,No Impact,No,High Impact,Some Impact,No Impact,Man,No,Some Impact,No,No Impact,No,No,Asian,Yes,No Impact,High Impact,No,No Impact,Yes,No,No Impact,,No Impact,Some Impact,Yes,,No,No Impact,No,Yes,No Impact,Yes,No,No Impact,No,No,No Impact,No Impact,First Choice,High Impact,No,No,No,Computer Science,No Impact,2022-09-26 15:57:07-05:00,No,No,No Impact,Some Impact,2022
561,CMP 128 Computer Science I,No,No,Yes,High Impact,Yes,,,Yes,Yes,Not Sure,No,High Impact,Not Sure,Not Sure,High Impact,No,High Impact,High Impact,High Impact,Yes,Not Sure,19-20,Not Sure,Don't recall,High Impact,Don't recall,,No,High Impact,High Impact,High Impact,Man,Don't recall,High Impact,Not Sure,High Impact,Yes,No,Hispanic or Latino,No,High Impact,High Impact,Yes,High Impact,Yes,Not Sure,,,,High Impact,Yes,,Yes,,Not Sure,No,,Don't recall,No,High Impact,No,Not Sure,High Impact,High Impact,Science,High Impact,Not Sure,Not Sure,Yes,Computer Science,High Impact,2022-09-26 15:58:05-05:00,Not Sure,Not Sure,High Impact,High Impact,2022
562,CMP 128 Computer Science I,No,No,Yes,Some Impact,No,No Impact,No Impact,No,Yes,No,No,High Impact,No,No,No Impact,No,No Impact,High Impact,Some Impact,No,No,18 -,No,No,Some Impact,No,No Impact,No,High Impact,High Impact,No Impact,Man,No,No Impact,No,No Impact,No,No,Asian,Yes,High Impact,Some Impact,No,No Impact,No,No,Some Impact,,No Impact,No Impact,No,,Yes,No Impact,No,Yes,No Impact,Yes,Yes,Some Impact,No,Yes,No Impact,Some Impact,First Choice,High Impact,No,No,No,Computer Science,High Impact,2022-09-26 15:58:15-05:00,No,No,High Impact,No Impact,2022
563,CMP 128 Computer Science I,No,No,,No Impact,No,No Impact,No Impact,No,,No,No,No Impact,No,No,No Impact,No,No Impact,No Impact,High Impact,No,No,19-20,No,,High Impact,,No Impact,No,No Impact,Some Impact,No Impact,Man,,High Impact,No,No Impact,No,No,Hispanic or Latino,Yes,No Impact,No Impact,,No Impact,Yes,No,No Impact,3.0,No Impact,No Impact,,"I'm a bio major and in the field I want to go into computing is not required at all. except, if I wanted to make my own code for a machine or task.",Yes,No Impact,No,No,No Impact,,Yes,No Impact,No,Yes,No Impact,No Impact,,High Impact,No,No,,Other,No Impact,2022-09-26 15:58:40-05:00,No,No,No Impact,High Impact,2022
564,CMP 128 Computer Science I,No,No,No,High Impact,No,No Impact,No Impact,No,No,No,No,High Impact,No,No,No Impact,Yes,No Impact,No Impact,No Impact,No,No,21-24,No,No,No Impact,No,High Impact,No,Some Impact,High Impact,Some Impact,Man,No,No Impact,No,No Impact,Yes,No,White/Caucasian,Yes,High Impact,No Impact,No,No Impact,No,No,No Impact,,No Impact,No Impact,No,,Yes,No Impact,No,Yes,No Impact,No,No,No Impact,No,No,No Impact,No Impact,First Choice,High Impact,No,No,No,Computer Science,No Impact,2022-09-26 15:59:10-05:00,No,No,Some Impact,No Impact,2022
565,CMP 128 Computer Science I,No,No,No,Some Impact,No,No Impact,High Impact,Yes,No,No,No,Some Impact,No,No,Some Impact,Yes,No Impact,No Impact,High Impact,No,No,19-20,No,No,High Impact,No,No Impact,No,High Impact,High Impact,No Impact,Man,No,No Impact,No,No Impact,No,No,Hispanic or Latino,No,Some Impact,No Impact,Yes,No Impact,No,Yes,No Impact,,No Impact,No Impact,Yes,,Yes,No Impact,No,Yes,No Impact,No,No,No Impact,No,No,No Impact,No Impact,First Choice,High Impact,No,Not Sure,No,Computer Science,No Impact,2022-09-26 15:59:23-05:00,No,No,High Impact,No Impact,2022
566,CMP 128 Computer Science I,No,No,Don't recall,No Impact,No,No Impact,No Impact,Don't recall,No,No,No,Some Impact,Yes,No,Some Impact,No,No Impact,High Impact,Some Impact,Yes,No,18 -,No,Don't recall,High Impact,Don't recall,High Impact,No,High Impact,High Impact,No Impact,Man,Don't recall,No Impact,No,No Impact,Yes,No,Asian,Yes,Some Impact,No Impact,No,No Impact,No,Yes,No Impact,,No Impact,No Impact,No,,Yes,No Impact,No,Yes,No Impact,Don't recall,No,Some Impact,No,No,No Impact,No Impact,First Choice,High Impact,No,No,Don't recall,Computer Science,High Impact,2022-09-26 15:59:48-05:00,No,No,Some Impact,No Impact,2022
567,CMP 128 Computer Science I,No,No,,High Impact,Yes,Some Impact,No Impact,No,,No,No,Some Impact,Not Sure,No,Some Impact,No,No Impact,High Impact,High Impact,Don't recall,No,21-24,Yes,,Some Impact,,High Impact,No,High Impact,High Impact,No Impact,Man,,No Impact,No,Some Impact,Yes,No,Hispanic or Latino,Yes,High Impact,No Impact,,Some Impact,Yes,Yes,,2.0,Some Impact,Some Impact,,Computing seems interesting but then I don't know if I will presume learning it after this class. ,Yes,No Impact,No,Yes,No Impact,,No,Some Impact,Yes,Yes,High Impact,Some Impact,,High Impact,No,No,,Other,High Impact,2022-09-26 15:59:54-05:00,No,No,High Impact,No Impact,2022
568,CMP 128 Computer Science I,No,No,,Some Impact,Yes,No Impact,No Impact,No,,Yes,No,No Impact,Yes,Yes,Some Impact,No,No Impact,No Impact,Some Impact,No,Yes,18 -,Yes,,No Impact,,No Impact,No,High Impact,Some Impact,No Impact,Man,,No Impact,Yes,No Impact,Yes,No,White/Caucasian,Yes,No Impact,No Impact,,No Impact,No,Yes,No Impact,3.0,Some Impact,No Impact,,"I am interested in learning more about programming, however some parts do not seem important to me",Yes,No Impact,Yes,Yes,No Impact,,No,No Impact,No,Yes,High Impact,No Impact,,Some Impact,Yes,Yes,,Engineering,No Impact,2022-09-26 16:00:08-05:00,Yes,Yes,High Impact,No Impact,2022
569,CMP 128 Computer Science I,Yes,No,,Some Impact,No,No Impact,High Impact,No,,No,No,Some Impact,No,No,No Impact,No,No Impact,No Impact,Some Impact,No,No,21-24,No,,No Impact,,No Impact,No,High Impact,No Impact,No Impact,Man,,No Impact,No,No Impact,No,No,White/Caucasian,No,Some Impact,No Impact,,Some Impact,No,No,No Impact,3.0,No Impact,High Impact,,"I'd think about taking another computer class, because it's relatively related to my interests. But I am really pursuing courses in pure mathematics.",Yes,No Impact,No,No,No Impact,,Yes,No Impact,No,No,No Impact,Some Impact,,High Impact,No,No,,Other,No Impact,2022-09-26 16:00:13-05:00,No,No,Some Impact,No Impact,2022
570,CMP 128 Computer Science I,No,No,,High Impact,Yes,,Some Impact,No,,No,No,Some Impact,Yes,No,Some Impact,No,Some Impact,High Impact,High Impact,No,No,19-20,No,,Some Impact,,,No,High Impact,High Impact,Some Impact,Man,,Some Impact,No,Some Impact,Yes,No,Multi-Racial,No,Some Impact,Some Impact,,Some Impact,Yes,Yes,,2.0,,Some Impact,,"I personally don't like it because it is very similar to learning a new language, I was placed in the class for my current major Mechanical Engineering.",Yes,Some Impact,No,No,Some Impact,,Yes,Some Impact,No,Yes,Some Impact,Some Impact,,High Impact,No,No,,Engineering,No Impact,2022-09-26 16:00:17-05:00,No,No,High Impact,Some Impact,2022
571,CMP 128 Computer Science I,No,No,,Some Impact,No,No Impact,No Impact,No,,No,No,No Impact,No,No,Some Impact,No,No Impact,No Impact,No Impact,No,No,18 -,No,,No Impact,,Some Impact,No,High Impact,High Impact,No Impact,Prefer not to say,,No Impact,No,No Impact,No,No,Choose not to reply,No,No Impact,No Impact,,No Impact,No,No,No Impact,4.0,No Impact,No Impact,,I like the classes and I need the credits for my degree.,No,No Impact,No,Yes,No Impact,,No,No Impact,No,No,No Impact,No Impact,,Some Impact,No,No,,Engineering,No Impact,2022-09-26 16:00:38-05:00,No,No,No Impact,No Impact,2022
572,CMP 128 Computer Science I,No,No,,High Impact,No,No Impact,No Impact,No,,No,No,No Impact,Not Sure,No,No Impact,Yes,No Impact,High Impact,Some Impact,No,No,25-34,No,,No Impact,,No Impact,No,High Impact,High Impact,No Impact,Man,,No Impact,No,Some Impact,No,No,White/Caucasian,No,No Impact,No Impact,,Some Impact,No,No,No Impact,3.0,No Impact,No Impact,,Technology is always growing and all the things we learn in class will be very useful in the future.,Yes,No Impact,No,Yes,No Impact,,No,No Impact,No,No,No Impact,No Impact,,No Impact,No,No,,Engineering,No Impact,2022-09-26 16:01:22-05:00,No,No,Some Impact,No Impact,2022
573,CMP 128 Computer Science I,No,No,Yes,High Impact,Yes,,High Impact,No,No,No,No,High Impact,Yes,No,No Impact,Yes,No Impact,,High Impact,No,No,18 -,No,No,Some Impact,No,Some Impact,No,High Impact,High Impact,No Impact,Man,No,No Impact,No,No Impact,No,No,White/Caucasian,Yes,High Impact,No Impact,Yes,No Impact,Yes,No,,,,Some Impact,No,,Yes,No Impact,No,Yes,No Impact,Yes,Yes,High Impact,No,Yes,No Impact,Some Impact,First Choice,High Impact,No,No,Yes,CIS Game Development Option,Some Impact,2022-09-26 16:02:17-05:00,No,No,High Impact,No Impact,2022
574,CMP 128 Computer Science I,No,No,No,High Impact,No,No Impact,No Impact,No,No,No,No,No Impact,No,No,,No,No Impact,High Impact,High Impact,No,No,19-20,No,No,Some Impact,No,No Impact,No,High Impact,No Impact,No Impact,Man,No,High Impact,No,No Impact,Yes,No,White/Caucasian,No,High Impact,No Impact,No,High Impact,No,No,No Impact,,No Impact,No Impact,No,,No,No Impact,No,No,Some Impact,No,No,High Impact,No,No,No Impact,No Impact,First Choice,High Impact,No,No,No,Information Technology,No Impact,2022-09-26 16:02:35-05:00,No,No,No Impact,High Impact,2022
575,CMP 128 Computer Science I,No,No,,Some Impact,Yes,No Impact,No Impact,No,,No,No,No Impact,No,No,High Impact,No,No Impact,No Impact,No Impact,Don't recall,No,65+,No,,No Impact,,No Impact,No,High Impact,High Impact,No Impact,I do not identify,,No Impact,No,No Impact,Yes,No,Asian,No,High Impact,No Impact,,No Impact,No,No,No Impact,5.0,No Impact,No Impact,,.,No,No Impact,No,No,No Impact,,No,No Impact,No,No,No Impact,No Impact,,High Impact,No,No,,Other,No Impact,2022-09-26 16:03:07-05:00,No,No,No Impact,No Impact,2022
